numero habitantes,Zona_Entorno,Region,consumo kwh mensual,Aislamiento_Termico,Material_Vivienda,Uso_Calentador,Tiene_AC,Indice_Eficiencia_Energetica,Horas_Ocupacion_dia,Temp_Promedio_Celsius,area construccion metros cuadrados,gasto usd mensual
3,Comercial,Oriente,213.1,Regular,Madera,Si,No,96,22,29.0,116.5,30.55
4,Comercial,Sierra,161.0,Regular,Hormigon,No,Si,99,5,26.3,65.1,19.36
1,Comercial,Oriente,213.1,Bueno,Hormigon,Si,Si,51,7,22.7,76.7,30.32
3,Comercial,Oriente,166.0,Malo,Madera,No,No,55,14,20.4,147.3,18.8
5,Comercial,Costa,198.5,Regular,Madera,No,Si,92,6,31.4,87.1,24.96
3,Comercial,Costa,257.8,Regular,Madera,No,No,93,12,26.9,94.9,32.94
4,Comercial,Costa,131.6,Malo,Hormigon,Si,Si,88,13,30.4,85.9,17.88
3,Residencial,Oriente,242.9,Malo,Hormigon,No,No,75,5,26.2,85.4,34.14
4,Residencial,Oriente,267.2,Malo,Madera,No,No,59,10,21.3,125.2,30.52
3,Residencial,Oriente,184.4,Bueno,Madera,No,No,65,18,23.1,114.0,21.98
4,Residencial,Costa,334.8,Malo,Madera,Si,Si,95,22,23.7,123.0,42.55
5,Comercial,Sierra,336.7,Bueno,Madera,Si,No,95,13,32.6,113.2,41.11
6,Residencial,Oriente,208.5,Regular,Madera,No,Si,65,23,18.1,125.0,23.07
4,Residencial,Oriente,318.8,Bueno,Mixto,No,No,61,17,32.8,67.7,39.9
3,Residencial,Oriente,182.7,Malo,Madera,No,No,95,7,32.7,126.3,21.33
3,Residencial,Sierra,158.9,Bueno,Mixto,No,No,48,14,32.9,109.5,20.56
4,Comercial,Oriente,148.3,Malo,Hormigon,Si,Si,44,6,25.1,61.1,22.76
7,Comercial,Sierra,331.9,Bueno,Hormigon,Si,Si,56,20,32.5,90.5,37.76
6,Comercial,Oriente,376.6,Regular,Mixto,Si,Si,88,10,23.9,68.7,47.56
5,Residencial,Sierra,301.5,Bueno,Madera,No,No,73,14,18.4,143.4,34.57
4,Comercial,Oriente,200.7,Regular,Hormigon,Si,Si,41,21,21.4,113.3,24.56
5,Residencial,Costa,300.0,Malo,Madera,No,Si,92,17,32.2,99.7,32.47
6,Comercial,Costa,200.5,Regular,Madera,No,No,94,17,18.2,118.9,29.17
7,Comercial,Costa,295.5,Malo,Mixto,No,No,46,9,26.2,67.2,47.83
2,Comercial,Costa,123.1,Malo,Hormigon,Si,Si,75,12,19.1,136.7,20.4
2,Comercial,Oriente,239.6,Regular,Hormigon,No,Si,52,6,22.3,107.1,27.1
2,Comercial,Costa,132.0,Regular,Mixto,Si,Si,59,20,19.3,90.5,23.7
6,Residencial,Sierra,303.9,Bueno,Madera,No,No,69,15,30.9,110.5,50.05
7,Comercial,Costa,480.8,Bueno,Madera,Si,No,69,7,26.9,139.1,53.84
3,Residencial,Costa,180.2,Regular,Hormigon,No,No,50,23,31.5,162.2,22.71
4,Residencial,Costa,177.5,Regular,Mixto,Si,No,70,19,28.3,93.1,25.3
4,Residencial,Oriente,192.0,Regular,Mixto,No,No,97,13,32.6,62.7,25.11
4,Residencial,Costa,284.8,Regular,Madera,Si,Si,42,10,25.6,99.3,35.64
4,Residencial,Sierra,229.7,Malo,Madera,No,Si,98,13,27.6,94.4,28.26
5,Comercial,Costa,181.7,Regular,Mixto,No,Si,41,10,26.6,83.7,27.55
4,Comercial,Costa,217.5,Regular,Hormigon,No,No,87,21,25.3,103.0,28.93
7,Comercial,Costa,351.2,Regular,Madera,Si,No,42,12,30.7,112.5,39.12
4,Comercial,Sierra,289.7,Regular,Mixto,No,Si,95,21,27.7,69.8,34.27
5,Residencial,Costa,259.1,Malo,Mixto,No,Si,54,20,30.0,132.6,34.05
6,Comercial,Sierra,203.2,Bueno,Mixto,No,Si,56,14,29.8,79.2,26.72
4,Comercial,Sierra,234.2,Bueno,Hormigon,Si,No,87,4,20.9,146.2,32.89
4,Residencial,Costa,268.3,Bueno,Madera,No,No,91,20,27.8,122.2,33.74
3,Residencial,Sierra,220.7,Bueno,Madera,No,No,46,7,21.0,137.1,36.04
4,Comercial,Oriente,203.7,Bueno,Madera,Si,No,87,7,26.7,118.4,24.58
1,Comercial,Costa,233.4,Malo,Hormigon,No,No,44,17,28.2,120.5,33.02
4,Residencial,Costa,217.9,Bueno,Madera,Si,Si,73,12,33.0,74.3,31.04
5,Comercial,Sierra,215.6,Malo,Madera,No,Si,72,16,18.5,68.8,24.15
4,Comercial,Sierra,291.5,Malo,Madera,Si,No,93,19,19.4,140.2,36.31
2,Comercial,Costa,261.1,Bueno,Madera,Si,No,84,4,19.2,101.7,28.72
4,Comercial,Oriente,174.7,Bueno,Hormigon,Si,Si,55,6,24.0,55.6,27.09
3,Residencial,Sierra,119.3,Bueno,Mixto,No,No,76,22,30.3,128.2,24.52
5,Residencial,Sierra,326.3,Regular,Mixto,No,No,42,11,30.7,102.1,40.08
2,Residencial,Oriente,149.0,Malo,Madera,Si,Si,98,21,29.1,76.8,26.87
2,Comercial,Oriente,224.3,Bueno,Madera,No,No,98,9,31.5,117.6,25.26
4,Comercial,Costa,205.1,Regular,Madera,No,No,86,23,22.8,78.0,35.97
4,Comercial,Oriente,268.3,Malo,Hormigon,Si,Si,87,9,19.3,129.1,33.65
5,Comercial,Costa,299.7,Regular,Madera,Si,No,82,8,18.9,147.4,35.42
7,Comercial,Oriente,318.3,Regular,Hormigon,Si,No,96,15,30.8,118.2,40.25
1,Residencial,Sierra,137.8,Bueno,Madera,Si,Si,90,12,29.0,104.6,24.54
4,Comercial,Costa,415.0,Malo,Madera,No,Si,89,12,28.5,91.3,44.65
4,Comercial,Costa,113.5,Regular,Mixto,No,No,60,20,23.1,81.5,23.27
3,Residencial,Costa,237.2,Malo,Madera,No,Si,80,22,23.7,130.0,27.11
5,Comercial,Oriente,227.1,Bueno,Hormigon,No,Si,47,20,32.4,92.2,29.53
3,Residencial,Sierra,263.9,Malo,Mixto,No,No,61,19,19.0,106.5,30.03
5,Residencial,Costa,176.4,Regular,Hormigon,No,Si,90,15,29.6,120.5,22.72
4,Residencial,Costa,158.4,Regular,Mixto,Si,No,93,6,22.6,82.2,25.04
4,Residencial,Costa,257.6,Malo,Hormigon,No,Si,44,17,18.6,133.5,34.95
2,Residencial,Costa,159.8,Regular,Mixto,No,Si,56,20,29.1,107.2,21.16
1,Comercial,Sierra,181.3,Regular,Hormigon,No,No,76,19,23.0,64.6,25.29
3,Residencial,Oriente,238.8,Regular,Hormigon,Si,No,53,15,28.8,110.6,33.63
2,Residencial,Sierra,167.0,Bueno,Madera,Si,No,78,5,28.6,122.9,21.82
3,Comercial,Costa,133.7,Bueno,Mixto,No,Si,80,11,26.0,120.2,23.15
2,Comercial,Sierra,154.6,Regular,Mixto,Si,No,67,15,29.7,119.4,25.72
5,Residencial,Costa,309.9,Malo,Madera,Si,No,70,19,26.7,74.4,40.25
4,Comercial,Oriente,260.7,Bueno,Hormigon,No,Si,56,11,22.3,70.4,31.45
2,Comercial,Oriente,161.4,Malo,Hormigon,No,Si,74,19,29.0,100.2,19.11
5,Residencial,Oriente,316.7,Regular,Mixto,No,Si,79,13,26.8,90.1,42.52
3,Residencial,Costa,190.7,Regular,Hormigon,Si,No,61,23,18.2,94.9,23.26
7,Comercial,Sierra,300.6,Malo,Mixto,Si,Si,84,18,31.5,92.8,33.39
3,Residencial,Oriente,163.2,Bueno,Mixto,No,Si,87,7,26.2,138.0,20.66
5,Residencial,Costa,163.1,Malo,Hormigon,Si,No,92,18,31.0,101.5,19.26
4,Comercial,Costa,223.5,Malo,Hormigon,Si,Si,68,7,31.2,101.1,35.12
4,Residencial,Sierra,362.0,Regular,Hormigon,Si,Si,49,14,24.7,105.6,40.15
1,Residencial,Oriente,142.6,Bueno,Madera,No,No,57,9,25.6,76.3,19.5
3,Residencial,Costa,278.6,Malo,Mixto,No,Si,74,7,24.2,72.8,31.67
4,Residencial,Sierra,202.4,Bueno,Hormigon,No,No,83,12,24.7,77.9,26.3
4,Residencial,Oriente,235.5,Regular,Madera,No,No,55,12,31.4,72.9,33.2
4,Comercial,Sierra,279.0,Bueno,Hormigon,No,No,89,6,29.8,50.0,34.46
4,Comercial,Sierra,270.7,Regular,Mixto,Si,No,88,8,19.9,90.1,50.17
7,Residencial,Costa,335.3,Bueno,Madera,Si,No,46,18,27.2,84.0,45.18
7,Comercial,Costa,356.2,Malo,Mixto,Si,Si,69,12,32.9,106.7,39.27
2,Residencial,Costa,259.8,Regular,Hormigon,Si,No,58,5,26.9,93.7,31.18
2,Residencial,Sierra,85.4,Malo,Hormigon,Si,No,94,6,29.8,66.7,12.96
4,Residencial,Costa,167.7,Regular,Hormigon,Si,No,99,15,29.5,89.9,26.64
2,Residencial,Sierra,107.9,Bueno,Madera,No,No,62,19,23.3,142.9,17.97
5,Residencial,Sierra,181.1,Bueno,Madera,No,Si,47,8,23.6,110.8,23.1
4,Comercial,Costa,304.4,Regular,Madera,Si,Si,56,13,28.9,131.3,39.17
3,Comercial,Oriente,124.7,Regular,Madera,No,Si,60,18,25.5,50.0,24.75
3,Residencial,Oriente,197.1,Regular,Hormigon,Si,No,65,17,26.6,72.3,29.57
3,Comercial,Oriente,132.0,Bueno,Hormigon,Si,Si,96,17,28.7,79.8,22.3
3,Residencial,Sierra,155.7,Regular,Hormigon,No,Si,67,16,29.7,130.2,22.15
6,Comercial,Sierra,326.8,Regular,Madera,No,No,98,19,22.1,101.4,35.72
4,Residencial,Sierra,267.7,Malo,Madera,Si,No,78,11,20.2,114.9,38.98
4,Comercial,Costa,354.6,Regular,Hormigon,No,Si,72,11,22.4,122.4,44.64
5,Residencial,Sierra,229.2,Malo,Hormigon,Si,Si,79,20,25.6,98.1,26.37
4,Residencial,Costa,168.4,Malo,Madera,Si,Si,58,20,23.1,135.9,25.74
4,Comercial,Costa,234.5,Malo,Mixto,Si,Si,68,6,26.5,116.7,37.82
2,Comercial,Oriente,157.2,Bueno,Hormigon,Si,No,59,4,18.8,125.8,22.81
3,Residencial,Oriente,259.8,Malo,Hormigon,Si,No,59,20,25.6,85.8,34.87
4,Comercial,Oriente,201.2,Regular,Hormigon,No,No,49,19,23.5,104.3,28.77
4,Residencial,Costa,163.9,Bueno,Madera,Si,No,51,20,26.0,167.6,19.8
3,Comercial,Costa,277.0,Bueno,Hormigon,No,No,95,5,24.3,124.2,35.07
6,Comercial,Costa,282.3,Bueno,Hormigon,Si,Si,72,17,22.3,129.6,52.26
4,Residencial,Sierra,259.4,Bueno,Hormigon,No,No,95,10,31.6,93.4,35.82
3,Comercial,Costa,268.2,Bueno,Hormigon,Si,No,64,22,20.8,75.3,32.94
4,Comercial,Oriente,154.5,Bueno,Hormigon,No,Si,64,4,28.2,116.4,18.13
4,Residencial,Oriente,166.2,Bueno,Mixto,Si,No,92,20,31.9,136.1,19.39
1,Comercial,Costa,186.4,Malo,Mixto,Si,Si,43,13,26.1,129.8,35.54
3,Residencial,Costa,242.7,Regular,Hormigon,No,No,43,9,31.1,75.9,45.44
5,Residencial,Oriente,222.4,Regular,Hormigon,No,No,48,10,19.9,89.6,30.89
6,Residencial,Costa,348.6,Malo,Hormigon,No,No,54,9,25.4,127.6,38.27
3,Residencial,Oriente,134.0,Malo,Hormigon,No,Si,95,8,24.9,120.9,15.55
5,Residencial,Sierra,165.8,Bueno,Madera,No,No,65,5,18.1,142.7,27.52
4,Comercial,Oriente,212.5,Bueno,Madera,No,Si,54,21,24.6,130.1,29.54
3,Residencial,Sierra,271.0,Malo,Madera,Si,No,65,20,23.5,97.0,34.92
5,Residencial,Costa,335.2,Bueno,Mixto,Si,No,67,10,28.0,73.8,37.64
3,Comercial,Costa,250.3,Regular,Hormigon,Si,Si,46,22,32.1,112.7,27.18
4,Comercial,Sierra,298.9,Regular,Madera,No,Si,71,10,19.3,110.6,36.67
2,Comercial,Costa,107.7,Bueno,Hormigon,No,No,51,10,22.9,75.8,20.61
3,Residencial,Sierra,227.3,Bueno,Hormigon,No,Si,74,19,24.7,107.0,28.81
6,Residencial,Costa,199.1,Bueno,Mixto,Si,No,91,15,24.8,119.5,22.68
4,Residencial,Oriente,238.3,Regular,Mixto,No,No,71,18,29.6,151.4,30.92
3,Comercial,Costa,197.7,Bueno,Madera,Si,Si,48,18,24.7,117.7,24.36
3,Residencial,Oriente,174.7,Malo,Madera,No,Si,53,14,18.4,110.2,27.07
4,Comercial,Oriente,284.6,Bueno,Mixto,No,Si,52,5,28.7,97.2,40.66
5,Residencial,Sierra,287.1,Malo,Mixto,No,No,95,6,31.3,131.7,41.42
6,Comercial,Costa,345.1,Bueno,Hormigon,Si,Si,99,22,25.7,88.7,44.47
3,Residencial,Sierra,273.8,Bueno,Hormigon,No,No,83,23,26.7,117.1,37.15
3,Residencial,Costa,152.4,Regular,Madera,Si,Si,72,18,20.4,63.3,23.02
7,Residencial,Oriente,199.0,Malo,Madera,No,Si,71,19,21.3,77.4,24.37
5,Comercial,Oriente,253.9,Malo,Mixto,No,Si,58,4,21.5,72.0,32.07
2,Comercial,Costa,159.4,Malo,Madera,No,Si,69,18,24.5,116.8,24.06
5,Residencial,Costa,263.4,Regular,Hormigon,No,Si,55,15,31.9,53.0,41.0
3,Residencial,Sierra,166.4,Malo,Mixto,Si,No,51,10,25.8,108.0,25.78
4,Residencial,Costa,119.7,Regular,Hormigon,No,Si,49,10,20.9,60.9,16.6
4,Comercial,Costa,372.9,Bueno,Mixto,Si,Si,41,14,22.0,117.1,46.95
6,Residencial,Costa,193.3,Bueno,Mixto,No,No,57,23,23.8,131.9,27.33
2,Residencial,Sierra,172.5,Malo,Hormigon,No,No,52,14,27.3,93.2,25.04
3,Residencial,Costa,236.9,Bueno,Madera,No,No,68,20,24.6,80.8,28.65
3,Residencial,Oriente,158.9,Bueno,Madera,Si,No,63,6,23.9,131.9,23.12
3,Comercial,Sierra,122.3,Malo,Madera,No,Si,77,19,26.5,82.3,21.52
5,Comercial,Sierra,176.1,Bueno,Madera,Si,Si,51,8,21.6,148.7,20.22
3,Residencial,Oriente,217.5,Malo,Hormigon,Si,No,99,5,19.2,118.2,28.22
4,Residencial,Oriente,234.4,Malo,Mixto,No,Si,99,10,18.4,100.2,30.45
4,Comercial,Oriente,249.7,Bueno,Hormigon,Si,No,68,13,21.8,112.4,32.11
1,Comercial,Costa,225.9,Bueno,Madera,No,No,61,8,19.4,138.7,32.41
7,Residencial,Oriente,254.9,Bueno,Madera,Si,Si,75,18,23.0,102.1,30.36
2,Comercial,Costa,370.2,Bueno,Hormigon,Si,Si,40,15,29.6,69.3,41.73
3,Comercial,Sierra,263.3,Bueno,Mixto,Si,No,82,13,28.7,81.4,41.82
4,Residencial,Sierra,236.1,Regular,Hormigon,Si,Si,94,20,27.2,124.8,30.84
5,Comercial,Oriente,222.6,Bueno,Hormigon,No,No,79,23,30.8,153.8,29.78
2,Comercial,Costa,223.0,Regular,Hormigon,Si,No,73,23,22.2,100.5,30.89
6,Residencial,Oriente,212.6,Malo,Mixto,No,No,73,14,31.3,111.6,29.26
2,Residencial,Oriente,207.4,Bueno,Hormigon,Si,No,87,11,24.0,119.3,25.61
2,Comercial,Costa,250.8,Bueno,Hormigon,No,Si,72,18,24.0,95.3,40.29
2,Residencial,Oriente,253.2,Bueno,Madera,No,No,43,5,24.1,90.0,27.51
4,Comercial,Sierra,256.9,Malo,Hormigon,Si,No,77,20,19.5,124.3,29.9
4,Residencial,Oriente,331.1,Regular,Madera,Si,No,69,9,32.6,124.9,43.48
5,Comercial,Costa,186.1,Regular,Madera,No,Si,92,16,20.1,143.5,21.67
6,Residencial,Costa,370.9,Bueno,Madera,Si,No,91,11,23.1,132.7,39.14
3,Comercial,Sierra,272.3,Bueno,Mixto,Si,No,85,14,22.8,135.5,40.56
4,Comercial,Costa,298.2,Bueno,Madera,Si,Si,59,18,19.1,108.1,34.29
4,Comercial,Costa,260.4,Bueno,Hormigon,Si,No,65,16,20.3,117.7,33.14
3,Residencial,Sierra,118.6,Malo,Hormigon,Si,No,54,21,18.7,150.3,17.2
4,Residencial,Oriente,248.2,Bueno,Madera,Si,No,46,21,22.4,122.6,31.32
5,Comercial,Sierra,179.5,Malo,Madera,Si,No,46,20,31.0,138.9,23.16
3,Comercial,Oriente,131.9,Bueno,Hormigon,Si,Si,89,16,23.1,143.1,22.2
3,Residencial,Sierra,214.5,Regular,Madera,Si,Si,68,6,19.9,94.9,30.32
4,Residencial,Oriente,298.3,Regular,Mixto,No,Si,62,10,27.7,78.5,38.93
3,Residencial,Sierra,146.1,Bueno,Madera,Si,No,73,15,32.9,112.4,25.56
3,Residencial,Oriente,213.0,Bueno,Mixto,Si,Si,59,7,21.5,103.8,25.57
4,Residencial,Sierra,149.0,Malo,Mixto,Si,Si,54,14,22.2,104.2,24.47
7,Residencial,Oriente,356.8,Bueno,Mixto,Si,No,72,17,32.6,107.4,38.83
4,Comercial,Sierra,339.0,Bueno,Madera,Si,Si,92,21,20.7,107.2,43.54
1,Residencial,Costa,246.7,Bueno,Mixto,No,Si,56,10,25.7,138.4,33.8
5,Comercial,Oriente,274.5,Regular,Mixto,No,Si,59,8,21.6,93.6,46.25
4,Residencial,Sierra,318.8,Malo,Madera,Si,No,96,19,32.0,118.5,40.67
6,Residencial,Oriente,302.6,Regular,Mixto,No,No,52,14,32.7,120.3,38.15
3,Comercial,Oriente,137.1,Malo,Madera,Si,Si,83,6,30.2,137.3,17.93
4,Comercial,Sierra,238.2,Regular,Hormigon,Si,Si,63,19,22.7,93.3,31.78
3,Residencial,Oriente,242.9,Bueno,Mixto,No,No,93,14,24.1,123.6,27.18
4,Comercial,Sierra,243.6,Regular,Madera,No,No,86,13,21.6,93.0,30.43
3,Comercial,Costa,278.9,Regular,Hormigon,No,No,95,5,31.4,125.2,36.86
3,Comercial,Oriente,126.8,Malo,Mixto,No,No,76,19,31.7,111.1,16.34
2,Comercial,Costa,199.7,Malo,Mixto,No,Si,46,20,24.3,89.2,24.03
4,Residencial,Oriente,241.3,Regular,Madera,Si,No,47,13,27.8,76.2,32.93
5,Comercial,Oriente,185.7,Malo,Hormigon,Si,Si,62,21,20.5,67.8,23.14
3,Residencial,Oriente,212.3,Malo,Madera,Si,No,53,15,24.5,119.8,24.41
3,Residencial,Sierra,379.7,Malo,Mixto,No,No,43,11,27.5,83.6,65.52
2,Residencial,Costa,199.7,Malo,Mixto,Si,No,60,6,23.8,120.5,27.05
4,Residencial,Oriente,161.3,Malo,Mixto,No,No,85,23,23.4,103.6,22.45
3,Comercial,Sierra,174.7,Regular,Mixto,Si,Si,49,6,18.0,98.5,26.99
2,Comercial,Oriente,309.9,Malo,Hormigon,No,Si,61,9,30.1,136.8,36.1
3,Residencial,Sierra,243.3,Bueno,Hormigon,No,Si,69,5,31.3,106.7,31.45
6,Residencial,Oriente,325.2,Regular,Madera,Si,No,69,6,32.5,97.9,39.0
5,Residencial,Costa,234.8,Regular,Madera,Si,Si,99,20,28.8,101.1,32.43
4,Residencial,Costa,268.0,Regular,Madera,Si,No,55,12,26.2,136.9,30.54
1,Comercial,Oriente,209.4,Malo,Mixto,Si,No,50,7,22.0,127.1,28.64
5,Residencial,Sierra,308.7,Bueno,Madera,No,Si,61,5,33.0,111.1,34.65
4,Comercial,Oriente,188.9,Malo,Hormigon,Si,No,68,12,26.8,123.9,26.36
3,Residencial,Sierra,203.7,Regular,Madera,No,No,64,17,28.2,69.0,27.75
4,Residencial,Oriente,156.4,Regular,Madera,Si,Si,97,14,28.2,73.6,24.96
4,Residencial,Sierra,286.5,Regular,Hormigon,Si,No,53,5,30.7,114.0,38.59
2,Residencial,Costa,208.5,Regular,Hormigon,Si,No,53,5,18.1,148.2,24.93
4,Comercial,Oriente,163.5,Malo,Mixto,Si,Si,41,8,21.3,71.6,20.45
7,Comercial,Costa,322.6,Bueno,Hormigon,Si,Si,93,10,28.0,110.2,38.63
6,Comercial,Costa,220.6,Bueno,Hormigon,No,No,52,7,31.4,144.2,25.02
4,Residencial,Oriente,377.2,Regular,Madera,Si,Si,42,17,28.3,79.8,42.14
5,Residencial,Oriente,358.1,Bueno,Hormigon,No,No,69,5,24.2,126.7,52.6
3,Comercial,Sierra,205.8,Regular,Mixto,Si,Si,57,15,23.4,118.7,23.31
2,Comercial,Sierra,239.9,Regular,Madera,No,No,93,13,29.1,103.6,31.84
6,Residencial,Costa,289.9,Bueno,Mixto,Si,Si,75,4,29.1,125.8,32.4
6,Residencial,Sierra,283.9,Regular,Hormigon,Si,Si,60,22,27.1,115.2,51.42
6,Comercial,Sierra,246.5,Bueno,Mixto,Si,No,92,19,22.4,137.3,28.06
4,Residencial,Oriente,217.1,Regular,Mixto,No,Si,58,18,31.9,138.9,28.67
2,Residencial,Sierra,124.5,Bueno,Hormigon,No,Si,55,17,26.3,130.0,15.33
7,Comercial,Costa,300.3,Regular,Hormigon,Si,No,67,12,29.9,150.3,36.33
2,Residencial,Sierra,254.4,Bueno,Madera,Si,Si,43,18,21.2,111.8,30.4
4,Comercial,Costa,249.6,Regular,Madera,Si,Si,90,10,23.2,116.1,33.35
5,Residencial,Oriente,277.8,Regular,Madera,No,Si,94,7,31.1,71.2,48.33
4,Comercial,Costa,201.6,Regular,Hormigon,Si,No,54,21,18.8,98.2,30.72
3,Residencial,Sierra,234.5,Bueno,Mixto,No,Si,40,11,25.7,79.3,26.61
2,Comercial,Oriente,197.4,Malo,Mixto,Si,No,87,15,25.2,115.2,27.56
1,Comercial,Sierra,269.0,Regular,Madera,No,No,86,18,29.3,60.3,36.03
4,Comercial,Oriente,153.1,Regular,Madera,No,Si,55,18,22.2,102.6,21.93
3,Comercial,Oriente,175.7,Bueno,Hormigon,No,No,93,20,21.3,96.9,19.67
3,Residencial,Sierra,203.9,Regular,Mixto,Si,No,59,5,31.9,155.2,28.04
4,Residencial,Sierra,170.1,Regular,Madera,No,No,72,15,26.6,57.5,20.48
5,Comercial,Oriente,320.8,Regular,Hormigon,Si,No,56,6,19.6,136.4,39.8
6,Residencial,Oriente,329.7,Regular,Madera,No,Si,44,10,20.9,111.4,41.38
3,Residencial,Sierra,165.2,Malo,Hormigon,Si,Si,44,9,33.0,99.5,25.68
5,Residencial,Costa,140.7,Malo,Mixto,No,Si,97,17,20.9,128.2,25.93
3,Residencial,Sierra,247.7,Regular,Hormigon,No,No,78,8,27.2,137.5,31.14
7,Residencial,Oriente,337.7,Regular,Madera,Si,No,52,7,24.3,115.9,40.88
1,Comercial,Sierra,209.9,Regular,Madera,Si,Si,83,18,31.3,107.6,28.16
4,Comercial,Costa,157.6,Malo,Mixto,No,No,75,10,29.3,107.7,21.11
6,Comercial,Sierra,198.3,Malo,Mixto,No,Si,69,6,27.0,76.2,28.55
3,Comercial,Oriente,403.2,Bueno,Madera,Si,No,96,16,18.2,75.3,49.56
4,Residencial,Sierra,331.0,Bueno,Madera,No,Si,43,13,31.2,79.7,42.32
3,Residencial,Oriente,260.3,Regular,Madera,No,Si,62,5,24.7,147.1,29.23
4,Comercial,Oriente,117.7,Regular,Mixto,Si,Si,60,15,32.0,90.6,16.32
3,Residencial,Sierra,109.7,Malo,Madera,Si,No,60,15,25.4,137.4,16.05
7,Residencial,Oriente,315.9,Regular,Mixto,Si,Si,45,22,28.4,97.2,37.33
6,Comercial,Oriente,293.7,Regular,Madera,No,No,63,22,19.0,130.2,46.59
3,Residencial,Costa,198.1,Malo,Hormigon,No,No,86,6,29.2,103.7,26.25
4,Comercial,Costa,274.1,Malo,Hormigon,No,Si,92,9,23.1,125.5,39.99
6,Comercial,Costa,228.4,Malo,Madera,Si,Si,70,5,23.3,153.5,26.28
2,Residencial,Costa,223.2,Malo,Hormigon,No,No,58,16,19.8,93.7,31.72
5,Residencial,Oriente,241.1,Bueno,Mixto,Si,No,77,12,20.2,79.7,36.18
6,Comercial,Sierra,309.8,Malo,Hormigon,Si,Si,51,16,20.8,118.5,38.89
7,Comercial,Oriente,214.9,Malo,Hormigon,No,Si,53,17,22.9,92.3,24.93
5,Residencial,Oriente,270.8,Regular,Mixto,Si,No,89,22,31.4,160.7,35.57
2,Comercial,Oriente,118.9,Regular,Hormigon,No,Si,99,14,23.5,75.9,15.31
4,Comercial,Sierra,192.7,Regular,Hormigon,Si,Si,51,17,28.9,143.3,28.26
3,Comercial,Costa,94.0,Bueno,Madera,Si,Si,95,19,19.2,65.8,17.78
3,Residencial,Oriente,125.2,Malo,Mixto,Si,Si,95,13,26.9,81.7,18.68
2,Comercial,Oriente,136.7,Malo,Mixto,No,No,54,23,25.2,141.7,20.41
4,Residencial,Costa,148.7,Bueno,Madera,Si,No,58,19,32.7,110.6,20.39
5,Comercial,Oriente,195.1,Malo,Madera,No,Si,67,5,30.7,149.4,28.21
4,Residencial,Sierra,203.9,Regular,Hormigon,Si,Si,79,19,24.8,155.3,37.93
6,Comercial,Oriente,217.9,Bueno,Hormigon,Si,No,80,17,29.6,78.4,26.86
4,Residencial,Oriente,279.9,Malo,Hormigon,Si,No,44,21,20.9,109.0,36.96
3,Residencial,Costa,125.6,Bueno,Madera,No,No,44,9,26.4,113.7,16.14
5,Residencial,Oriente,301.2,Bueno,Mixto,No,No,45,10,19.1,111.5,44.53
2,Comercial,Oriente,237.0,Malo,Hormigon,No,No,62,16,23.2,101.6,28.77
4,Comercial,Sierra,259.7,Regular,Madera,No,Si,42,5,21.4,110.9,30.96
5,Comercial,Costa,270.1,Malo,Mixto,No,Si,76,18,28.8,99.5,32.1
5,Residencial,Costa,208.8,Malo,Madera,Si,No,72,20,25.4,83.5,23.33
4,Comercial,Sierra,300.8,Regular,Hormigon,Si,No,82,16,29.3,127.7,34.07
2,Residencial,Oriente,70.1,Malo,Madera,No,Si,97,10,25.7,99.0,13.26
5,Comercial,Costa,152.1,Malo,Madera,No,No,60,4,19.3,139.8,18.19
4,Residencial,Costa,295.4,Malo,Madera,No,No,59,6,29.0,79.0,44.71
2,Residencial,Oriente,262.3,Bueno,Madera,No,Si,40,23,30.5,118.4,28.34
2,Residencial,Oriente,274.2,Bueno,Mixto,Si,Si,78,21,31.6,142.6,36.46
4,Comercial,Costa,263.6,Bueno,Hormigon,No,Si,86,10,26.6,50.0,33.14
6,Comercial,Oriente,374.4,Malo,Mixto,No,Si,56,20,29.3,135.0,41.79
6,Comercial,Costa,347.1,Regular,Madera,No,No,68,15,29.3,78.3,40.86
2,Residencial,Oriente,235.3,Bueno,Madera,No,Si,47,19,20.3,93.8,38.01
1,Residencial,Oriente,128.3,Regular,Hormigon,Si,No,65,13,20.5,105.3,17.78
6,Comercial,Sierra,213.2,Malo,Hormigon,Si,No,67,19,19.1,102.1,31.14
3,Comercial,Oriente,331.2,Bueno,Mixto,No,No,73,23,22.8,124.5,36.62
2,Comercial,Sierra,188.8,Malo,Mixto,Si,No,65,21,25.1,131.6,27.74
3,Residencial,Oriente,181.4,Regular,Hormigon,Si,Si,52,18,33.0,104.8,20.98
2,Residencial,Costa,145.5,Bueno,Mixto,No,No,83,14,24.5,109.2,25.51
5,Residencial,Costa,145.5,Bueno,Madera,No,No,76,21,28.9,113.8,20.51
4,Residencial,Oriente,218.6,Bueno,Madera,Si,No,52,9,28.4,89.3,38.42
3,Residencial,Oriente,119.8,Bueno,Hormigon,Si,Si,77,4,21.1,101.7,16.45
6,Comercial,Costa,202.0,Regular,Mixto,Si,Si,64,10,18.9,91.9,35.65
3,Residencial,Oriente,140.2,Bueno,Madera,Si,Si,86,15,26.2,82.6,16.04
4,Residencial,Sierra,132.1,Malo,Hormigon,Si,Si,62,23,28.5,120.8,19.85
3,Residencial,Sierra,158.9,Bueno,Mixto,No,Si,61,7,33.0,76.9,25.19
